id,linkedin_url,company_name,country,company_domain,website_raw,industry,company_size,headquarters,company_type,founded,followers,description,scraped_timestamp,updated_timestamp
712,https://www.linkedin.com/company/digital-makers-hub,Digital Makers Hub,Austria,digitalmakershub.at,https://www.digitalmakershub.at/,Think Tanks,51-200 employees,"St. Pölten, Niederösterreich",,,,,2026-05-02T09:55:41Z,2026-05-02T09:56:17Z
713,https://www.linkedin.com/company/ladies-circle-austria,Ladies' Circle Austria,Austria,ladiescircle.at,http://www.ladiescircle.at,Philanthropic Fundraising Services,51-200 employees,,,1986,,,2026-05-02T09:56:47Z,2026-05-02T09:57:20Z
714,https://www.linkedin.com/company/porticus,Porticus,Austria,porticus.com,https://www.porticus.com,Philanthropy,51-200 employees,"Amsterdam, North Holland",,,,,2026-05-02T09:57:46Z,2026-05-02T09:58:21Z
715,https://www.linkedin.com/company/lomographic-society-international,Lomography,Austria,lomography.com,http://www.lomography.com,Photography,51-200 employees,"Vienna, Vienna",,1992,,,2026-05-02T09:58:52Z,2026-05-02T09:59:27Z
716,https://www.linkedin.com/company/eyepixx-iris-fotografie,EYEPIXX® Iris-Fotografie,Austria,iris-fotografie.de,https://iris-fotografie.de/,Photography,51-200 employees,"Leipzig, Sachsen",,,,,2026-05-02T09:59:56Z,2026-05-02T10:00:32Z
717,https://www.linkedin.com/company/press-the-button,PRESS THE BUTTON,Austria,pressthebutton.net,http://www.pressthebutton.net,Photography,51-200 employees,"Wels, Oberösterreich",,2011,,,2026-05-02T10:01:03Z,2026-05-02T10:01:39Z
718,https://www.linkedin.com/company/die-portraitschmiede,Die Portraitschmiede,Austria,ms-portraitschmiede.com,http://ms-portraitschmiede.com,Photography,51-200 employees,,,,,,2026-05-02T10:02:06Z,2026-05-02T10:02:41Z
719,https://www.linkedin.com/company/foto-sulzer,Foto Sulzer,Austria,foto-sulzer.at,http://www.foto-sulzer.at,Photography,51-200 employees,"Salzburg, Salzburg",,1979,,,2026-05-02T10:03:07Z,2026-05-02T10:03:44Z
720,https://www.linkedin.com/company/whitewall-media-gmbh,WhiteWall Media GmbH,Austria,whitewall.com,https://www.whitewall.com/,Photography,51-200 employees,"Frechen, Frechen",,2007,,,2026-05-02T10:04:12Z,2026-05-02T10:04:48Z
721,https://www.linkedin.com/company/shell-personnel,SHELL Personnel,Austria,shellpersonnel.com.au,http://www.shellpersonnel.com.au,Human Resources Services,51-200 employees,"Box Hill, VIC",,1992,,,2026-05-02T10:05:13Z,2026-05-02T10:05:48Z
722,https://www.linkedin.com/company/perspective-global-executive-search,PERSPECTIVE Global Executive Search,Austria,perspective.at,http://www.perspective.at/,Human Resources Services,51-200 employees,,,2001,,,2026-05-02T10:06:18Z,2026-05-02T10:06:53Z
723,https://www.linkedin.com/company/hros-hungary,HROS.io Hungary,Austria,match.hros.io,https://match.hros.io,Human Resources Services,51-200 employees,,,2018,,,2026-05-02T10:07:20Z,2026-05-02T10:07:52Z
724,https://www.linkedin.com/company/iventagroup,Iventa. The Human Management Group,Austria,iventa.eu,http://www.iventa.eu,Human Resources Services,51-200 employees,,,1991,,,2026-05-02T10:08:20Z,2026-05-02T10:08:53Z
725,https://www.linkedin.com/company/voestalpine-hr-services-gmbh,voestalpine HR Services GmbH,Austria,voestalpine.com,https://www.voestalpine.com/hr-services,Human Resources Services,51-200 employees,"Linz, Oberösterreich",,,,,2026-05-02T10:09:20Z,2026-05-02T10:09:57Z
726,https://www.linkedin.com/company/businessupperaustria,Business Upper Austria - OÖ. Wirtschaftsagentur GmbH,Austria,biz-up.at,http://www.biz-up.at,Business Consulting and Services,51-200 employees,"Linz, Oberösterreich",,,,,2026-05-02T10:10:25Z,2026-05-02T10:11:01Z
727,https://www.linkedin.com/company/permed-medizinische-personaldienstleistung-gmbh,PerMed medizinische Personaldienstleistung GmbH,Austria,permed.at,https://www.permed.at/uber-uns/,Human Resources Services,51-200 employees,"Seiersberg, Steiermark",,2018,,,2026-05-02T10:11:32Z,2026-05-02T10:12:06Z
728,https://www.linkedin.com/company/hr-group-personaldienstleistung,HR Group Personaldienstleistung GmbH,Austria,hr-group.co.at,https://www.hr-group.co.at,Human Resources Services,51-200 employees,"Raaba-Grambach, Steiermark",,2014,,,2026-05-02T10:12:31Z,2026-05-02T10:13:04Z
729,https://www.linkedin.com/company/hrosio,HROS.io,Austria,hros.io,https://hros.io/,Human Resources Services,51-200 employees,"Wien, Wien",,2016,,,2026-05-02T10:13:33Z,2026-05-02T10:14:09Z
